workflow_roles,pass_at_k,tokens
Logic Implementer -> Proof & Derivation Verifier -> Consistency Checker -> Requirement Extractor,0.43333333333333335,112709
Comment & Hint Writer -> Solution Reviewer,0.3333333333333333,58460
Explanation Author -> Solution Planner -> Interface Designer,0.4,85692
Algorithm Strategist -> Docstring Author -> Task Decomposer,0.3333333333333333,88244
Explanation Author -> Test Designer,0.3333333333333333,59580
Stepwise Reasoner -> Assumption Checker -> Summary Author -> Comment & Hint Writer,0.4,113720
Edge Case Planner -> Data & Arrays Specialist -> Graph & Combinatorics Specialist,0.36666666666666664,85200
Output Specifier -> Task Decomposer,0.26666666666666666,57270
Approach Evaluator -> Answer Extractor,0.4,58841
Solution Reviewer -> Solution Planner,0.3333333333333333,57570
Feedback Integrator,0.36666666666666664,30662
Regression Sentinel -> Docstring Author,0.4,61740
Performance Optimizer -> Solution Ranker,0.4,57187
Data Structure Planner -> Solution Planner -> Consistency Checker,0.36666666666666664,85913
Solution Planner -> Interface Designer -> Edge Case Planner,0.3,85928
Solution Refiner -> Regression Sentinel -> Graph & Combinatorics Specialist,0.43333333333333335,83200
Input/State Inspector,0.43333333333333335,30544
Example Curator -> Progress Summarizer -> Complexity Estimator -> Consistency Checker,0.4,113097
Dynamic Programming Specialist -> Solution Reviewer,0.26666666666666666,58080
Dynamic Programming Specialist,0.4666666666666667,30821
Logic Implementer -> Summary Author,0.3333333333333333,58441
Docstring Author -> Task Decomposer,0.5,57332
Regression Sentinel -> Docstring Author,0.5333333333333333,57452
Style & Hygiene Enforcer -> Problem Analyzer,0.36666666666666664,59279
Solution Planner,0.4,30807
Solution Planner -> Strategy Selector,0.36666666666666664,57745
Requirement Extractor -> Boundary Tester,0.4666666666666667,57797
Edge Case Planner,0.36666666666666664,31108
Progress Summarizer -> Solution Reviewer,0.26666666666666666,57780
Quality Gatekeeper -> Solution Planner -> Input/State Inspector,0.36666666666666664,85308
Summary Author -> Solution Planner,0.4,57150
Summary Author -> Solution Reviewer,0.4,58050
Docstring Author,0.3333333333333333,31382
Solution Planner -> Solution Refiner,0.3333333333333333,57364
Final Presenter -> Solution Refiner -> Solution Ranker,0.43333333333333335,84826
Task Decomposer,0.4,31472
Math Specialist -> Complexity Estimator -> Logic Implementer,0.43333333333333335,85091
Solution Reviewer -> Output Specifier,0.43333333333333335,58050
Logic Implementer -> Graph & Combinatorics Specialist -> Conflict Resolver -> Bug Hunter,0.4,111143
Stepwise Reasoner -> Data Structure Planner,0.4666666666666667,62764
Data Structure Planner,0.36666666666666664,30844
Explanation Author -> Solution Reviewer -> Conflict Resolver,0.3333333333333333,85530
Counterexample Generator -> Dynamic Programming Specialist,0.4666666666666667,63720
Test Designer -> Solution Planner -> Constraint Analyzer,0.5333333333333333,86463
Test Designer -> Final Presenter,0.5,62160
Test Designer -> Solution Planner,0.4,57883
Explanation Author -> Style & Hygiene Enforcer,0.43333333333333335,58710
Test Designer -> Solution Planner -> Data Structure Planner -> Solution Refiner -> Docstring Author,0.4,138953
Solution Planner -> Algorithm Strategist -> Solution Reviewer -> Solution Refiner,0.4666666666666667,114294
Task Decomposer -> Correctness Verifier -> Progress Summarizer,0.5,86448
Performance Optimizer -> Final Presenter -> Test Designer,0.4,84470
Style & Hygiene Enforcer -> Performance Optimizer -> Problem Analyzer -> Robustness Engineer,0.4666666666666667,111539
Docstring Author -> Progress Summarizer,0.36666666666666664,56640
Test Designer -> Logic Implementer,0.26666666666666666,58828
Data & Arrays Specialist -> Solution Planner -> Docstring Author,0.43333333333333335,84651
Docstring Author -> Regression Sentinel -> Solution Reviewer -> Task Decomposer,0.43333333333333335,111341
Final Presenter -> Bug Hunter -> Requirement Extractor -> Summary Author -> Test Designer,0.4666666666666667,139760
Task Decomposer -> Explanation Author -> Bug Hunter,0.3333333333333333,86806
