workflow_roles,pass_at_k,tokens
Strategy Selector -> Performance Optimizer -> Assumption Checker -> Dynamic Programming Specialist,0.4666666666666667,109800
Logic Implementer -> Solution Reviewer,0.3333333333333333,58920
Strategy Selector -> Performance Optimizer -> Assumption Checker -> Test Designer,0.43333333333333335,109800
Regression Sentinel -> Comment & Hint Writer,0.36666666666666664,55710
Solution Planner -> Docstring Author,0.4,57450
Final Presenter -> Input/State Inspector,0.4,56910
Solution Reviewer -> Summary Author,0.4666666666666667,58470
Conflict Resolver -> Dynamic Programming Specialist,0.4666666666666667,56640
Data Structure Planner -> Regression Sentinel -> Test Designer,0.5,84480
Dynamic Programming Specialist -> Summary Author,0.4,57150
Task Decomposer -> Comment & Hint Writer,0.4,58200
Test Designer -> Answer Extractor,0.3333333333333333,57270
Dynamic Programming Specialist -> Final Presenter,0.3,57030
Task Decomposer -> Test Designer,0.3,58410
Regression Sentinel -> Logic Implementer,0.4666666666666667,55650
