workflow_roles,pass_at_k,tokens
Progress Summarizer -> Assumption Checker,0.36666666666666664,56670
Progress Summarizer -> Input/State Inspector,0.36666666666666664,56940
Logic Implementer -> Task Decomposer,0.4666666666666667,57600
Solution Refiner -> Test Designer,0.36666666666666664,57150
Performance Optimizer -> Progress Summarizer,0.43333333333333335,56340
Solution Planner -> Correctness Verifier,0.4666666666666667,57720
Assumption Checker -> Data Structure Planner,0.4666666666666667,57180
Regression Sentinel -> Input/State Inspector,0.26666666666666666,56220
Performance Optimizer -> Assumption Checker -> Input/State Inspector,0.3,84090
Input/State Inspector -> Final Presenter,0.43333333333333335,57240
Input/State Inspector -> Solution Planner,0.36666666666666664,57090
Data Structure Planner -> Answer Extractor,0.43333333333333335,57600
Summary Author -> Answer Extractor,0.3333333333333333,58050
Input/State Inspector -> Answer Extractor,0.4,57360
Assumption Checker -> Strategy Selector,0.36666666666666664,57120
Test Designer -> Summary Author,0.3333333333333333,57570
Conflict Resolver -> Assumption Checker,0.26666666666666666,57240
Regression Sentinel -> Dynamic Programming Specialist,0.3333333333333333,56160
Test Designer -> Solution Planner -> Performance Optimizer,0.4666666666666667,84300
Problem Analyzer -> Final Presenter,0.3333333333333333,58020
Test Designer -> Solution Planner -> Data Structure Planner,0.5,83610
Final Presenter -> Assumption Checker,0.43333333333333335,57600
Task Decomposer -> Solution Reviewer,0.4,58650
Answer Extractor -> Conflict Resolver,0.4,56310
Input/State Inspector -> Strategy Selector,0.36666666666666664,56970
Regression Sentinel -> Assumption Checker,0.3333333333333333,56580
Performance Optimizer -> Test Designer,0.4666666666666667,57570
Solution Planner -> Solution Reviewer,0.3333333333333333,58080
Task Decomposer -> Docstring Author -> Answer Extractor,0.3333333333333333,86940
Input/State Inspector -> Constraint Analyzer,0.43333333333333335,57930
Task Decomposer -> Docstring Author -> Assumption Checker,0.3,86610
Strategy Selector -> Assumption Checker -> Final Presenter,0.43333333333333335,83370
Conflict Resolver -> Data Structure Planner,0.43333333333333335,56400
Logic Implementer -> Summary Author,0.3333333333333333,57330
Correctness Verifier -> Progress Summarizer,0.43333333333333335,57450
Performance Optimizer -> Regression Sentinel,0.36666666666666664,56220
Problem Analyzer -> Task Decomposer,0.4,57930
Test Designer -> Solution Planner -> Progress Summarizer,0.4,84450
Test Designer -> Solution Planner -> Strategy Selector,0.4666666666666667,84420
Strategy Selector -> Dynamic Programming Specialist,0.4,56400
Strategy Selector -> Assumption Checker -> Logic Implementer,0.36666666666666664,83430
Data Structure Planner -> Dynamic Programming Specialist,0.4,57600
Solution Refiner -> Task Decomposer,0.4666666666666667,57450
Conflict Resolver -> Regression Sentinel,0.3333333333333333,55950
Logic Implementer -> Solution Refiner,0.5333333333333333,57480
Progress Summarizer -> Conflict Resolver,0.36666666666666664,56790
Task Decomposer -> Dynamic Programming Specialist,0.3333333333333333,58020
Performance Optimizer -> Dynamic Programming Specialist,0.4,57120
Strategy Selector -> Assumption Checker -> Input/State Inspector,0.3333333333333333,83070
Assumption Checker -> Input/State Inspector,0.4,57000
Test Designer -> Solution Planner -> Input/State Inspector,0.4,83460
Data Structure Planner -> Regression Sentinel -> Assumption Checker,0.3333333333333333,85140
Answer Extractor -> Constraint Analyzer,0.5,57030
Problem Analyzer -> Data Structure Planner,0.4,57420
Constraint Analyzer -> Progress Summarizer,0.3333333333333333,58230
Conflict Resolver -> Task Decomposer,0.4666666666666667,57120
