workflow_roles,pass_at_k,tokens
Logic Implementer -> Counterexample Generator -> Strategy Selector,0.43333333333333335,84060
Logic Implementer -> Strings & Text Specialist -> Quality Auditor,0.36666666666666664,85170
Example Curator -> Progress Summarizer,0.4666666666666667,57630
Logic Implementer -> Counterexample Generator -> Strings & Text Specialist -> Dynamic Programming Specialist,0.5,111690
Logic Implementer -> Counterexample Generator -> Strings & Text Specialist -> Input/State Inspector,0.3333333333333333,112440
Docstring Author -> Solution Planner,0.4,56760
Interface Designer -> Solution Planner,0.5,56760
Problem Analyzer -> Strings & Text Specialist,0.4,58350
Example Curator -> Docstring Author,0.4,58320
Performance Optimizer -> Solution Planner,0.36666666666666664,56520
Regression Sentinel -> Counterexample Generator,0.36666666666666664,55830
Regression Sentinel -> Solution Planner,0.43333333333333335,55710
Progress Summarizer -> Example Curator,0.4,57480
Problem Analyzer -> Bug Hunter,0.3,57930
Logic Implementer -> Counterexample Generator -> Strings & Text Specialist -> Interface Designer,0.36666666666666664,113190
Solution Planner -> Regression Sentinel,0.4,57420
Solution Planner -> Logic Implementer,0.4,58050
Strings & Text Specialist -> Solution Planner,0.3333333333333333,55980
Graph & Combinatorics Specialist -> Boundary Tester,0.4666666666666667,56190
Example Curator -> Bug Hunter,0.5333333333333333,62910
Logic Implementer -> Counterexample Generator -> Quality Auditor,0.36666666666666664,84570
Graph & Combinatorics Specialist -> Counterexample Generator,0.3333333333333333,57030
Example Curator -> Interface Designer,0.4,57900
Bug Hunter -> Dynamic Programming Specialist,0.43333333333333335,57930
Interface Designer -> Example Curator,0.36666666666666664,56490
Logic Implementer -> Counterexample Generator -> Strings & Text Specialist -> Solution Planner,0.4666666666666667,111510
