workflow_roles,pass_at_k,tokens
Logic Implementer -> Strings & Text Specialist -> Performance Optimizer,0.36666666666666664,83490
Counterexample Generator -> Strings & Text Specialist -> Problem Analyzer,0.4666666666666667,85410
Example Curator -> Problem Analyzer,0.43333333333333335,57990
Counterexample Generator -> Regression Sentinel,0.36666666666666664,57600
Bug Hunter -> Counterexample Generator,0.5,57780
Bug Hunter -> Strings & Text Specialist,0.43333333333333335,57930
Logic Implementer -> Strings & Text Specialist -> Solution Planner,0.36666666666666664,82830
Counterexample Generator -> Strings & Text Specialist -> Quality Auditor,0.36666666666666664,85440
Bug Hunter -> Example Curator,0.3333333333333333,57540
Example Curator -> Counterexample Generator,0.4,58080
Logic Implementer -> Counterexample Generator -> Performance Optimizer,0.5333333333333333,84690
Logic Implementer -> Counterexample Generator -> Input/State Inspector,0.36666666666666664,84210
Logic Implementer -> Counterexample Generator -> Graph & Combinatorics Specialist,0.4,84540
Example Curator -> Solution Planner,0.4666666666666667,62760
Logic Implementer -> Strings & Text Specialist -> Input/State Inspector,0.36666666666666664,84060
Quality Auditor -> Counterexample Generator,0.36666666666666664,56820
Counterexample Generator -> Strings & Text Specialist -> Graph & Combinatorics Specialist,0.36666666666666664,85380
Solution Refiner -> Counterexample Generator,0.4,61170
Logic Implementer -> Strings & Text Specialist -> Interface Designer,0.5,83850
Input/State Inspector -> Solution Planner,0.4,57120
Docstring Author -> Boundary Tester,0.43333333333333335,56490
Example Curator -> Boundary Tester,0.36666666666666664,57660
Counterexample Generator -> Quality Auditor,0.36666666666666664,57420
Logic Implementer -> Counterexample Generator -> Bug Hunter,0.3333333333333333,89730
Progress Summarizer -> Boundary Tester,0.3,57030
Strings & Text Specialist -> Counterexample Generator,0.23333333333333334,56460
Bug Hunter -> Solution Planner,0.4,57330
Counterexample Generator -> Strings & Text Specialist -> Performance Optimizer,0.4,86040
Input/State Inspector -> Boundary Tester,0.3,56850
