workflow_roles,pass_at_k,tokens
Problem Analyzer -> Feedback Integrator -> Comment & Hint Writer -> Conflict Resolver,0.43333333333333335,113097
Dynamic Programming Specialist,0.4,32715
Solution Refiner -> Counterexample Generator,0.4,57927
Dynamic Programming Specialist -> Performance Optimizer -> Comment & Hint Writer -> Solution Drafter,0.36666666666666664,114080
Strings & Text Specialist -> Boundary Tester,0.4666666666666667,56315
Regression Sentinel,0.43333333333333335,30057
Solution Drafter -> Strategy Selector -> Solution Refiner,0.4,82710
Solution Refiner -> Comment & Hint Writer,0.4,57789
Bug Hunter,0.3333333333333333,31155
Input/State Inspector -> Performance Optimizer,0.3333333333333333,58421
Counterexample Generator -> Dynamic Programming Specialist -> Solution Drafter,0.4,86201
Solution Refiner,0.4,30809
Docstring Author -> Quality Auditor,0.4,57420
Strategy Selector -> Progress Summarizer,0.43333333333333335,56456
Comment & Hint Writer -> Bug Hunter,0.43333333333333335,58563
Progress Summarizer -> Complexity Estimator,0.4,57663
Progress Summarizer -> Interface Designer,0.43333333333333335,57900
Comment & Hint Writer -> Logic Implementer -> Task Decomposer,0.3333333333333333,85294
Output Specifier -> Problem Analyzer,0.4,57360
Strings & Text Specialist -> Edge Case Planner,0.4,57701
Progress Summarizer,0.43333333333333335,30761
Bug Hunter -> Comment & Hint Writer,0.36666666666666664,58020
Approach Evaluator -> Bug Hunter,0.3333333333333333,58719
Progress Summarizer -> Dynamic Programming Specialist,0.4666666666666667,57540
Solution Refiner -> Strategy Selector,0.4666666666666667,56490
Performance Optimizer -> Solution Drafter,0.36666666666666664,57420
Approach Evaluator -> Bug Hunter -> Solution Refiner,0.4666666666666667,86721
Input/State Inspector,0.43333333333333335,30839
Progress Summarizer -> Consensus Builder -> Comment & Hint Writer,0.26666666666666666,84199
Dynamic Programming Specialist,0.3333333333333333,30975
Comment & Hint Writer -> Interface Designer -> Regression Sentinel,0.43333333333333335,84280
Strategy Selector -> Comment & Hint Writer -> Logic Implementer -> Dynamic Programming Specialist,0.3333333333333333,110457
Problem Analyzer -> Feedback Integrator,0.36666666666666664,58613
Approach Evaluator -> Bug Hunter,0.4,58989
Solution Refiner -> Interface Designer,0.4666666666666667,57088
Boundary Tester -> Counterexample Generator -> Algorithm Strategist,0.36666666666666664,86487
Boundary Tester -> Counterexample Generator -> Consensus Builder,0.3333333333333333,86872
