workflow_roles,pass_at_k,tokens
Graph & Combinatorics Specialist -> Dynamic Programming Specialist,0.3333333333333333,56580
Strategy Selector -> Example Curator,0.4,55710
Example Curator -> Dynamic Programming Specialist,0.43333333333333335,58590
Bug Hunter -> Strategy Selector,0.3333333333333333,57900
Logic Implementer -> Solution Planner,0.4,56820
Graph & Combinatorics Specialist -> Example Curator,0.5,55710
Docstring Author -> Problem Analyzer,0.36666666666666664,56970
Dynamic Programming Specialist -> Input/State Inspector,0.36666666666666664,57060
Regression Sentinel -> Problem Analyzer,0.3333333333333333,55980
Dynamic Programming Specialist -> Regression Sentinel,0.4,56640
Strings & Text Specialist -> Logic Implementer,0.43333333333333335,56370
Logic Implementer -> Strings & Text Specialist,0.36666666666666664,57900
Solution Planner -> Counterexample Generator,0.36666666666666664,56880
Logic Implementer -> Counterexample Generator -> Strings & Text Specialist -> Performance Optimizer,0.36666666666666664,112350
Docstring Author -> Logic Implementer,0.43333333333333335,56370
Strings & Text Specialist -> Example Curator,0.4666666666666667,56400
Regression Sentinel -> Dynamic Programming Specialist,0.5,56250
Input/State Inspector -> Interface Designer,0.3333333333333333,57120
Input/State Inspector -> Logic Implementer,0.4666666666666667,57300
Logic Implementer -> Strategy Selector,0.43333333333333335,57150
Docstring Author -> Graph & Combinatorics Specialist,0.4666666666666667,56610
Performance Optimizer -> Input/State Inspector,0.43333333333333335,57180
Logic Implementer -> Counterexample Generator -> Strings & Text Specialist -> Docstring Author,0.4666666666666667,112620
Logic Implementer -> Docstring Author,0.4,59010
