workflow_roles,pass_at_k,tokens
Assumption Checker -> Performance Optimizer -> Algorithm Strategist -> Input/State Inspector,0.4666666666666667,112191
Performance Optimizer -> Solution Planner,0.3333333333333333,57478
Docstring Author -> Approach Evaluator,0.4,57600
Summary Author -> Strings & Text Specialist -> Assumption Checker,0.3,85920
Robustness Engineer,0.3333333333333333,31380
Dynamic Programming Specialist -> Solution Planner,0.36666666666666664,59082
Comment & Hint Writer -> Approach Evaluator,0.4,57720
Interface Designer -> Regression Sentinel,0.4666666666666667,55920
Interface Designer -> Input/State Inspector,0.36666666666666664,56580
Conflict Resolver -> Bug Hunter -> Requirement Extractor,0.3,83986
Edge Case Planner -> Bug Hunter,0.4,60058
Counterexample Generator -> Logic Implementer -> Strings & Text Specialist -> Boundary Tester,0.4,113003
Comment & Hint Writer,0.4,30964
Algorithm Strategist -> Quality Auditor -> Logic Implementer,0.4666666666666667,86176
Bug Hunter,0.43333333333333335,31298
Boundary Tester -> Problem Analyzer,0.4,58230
Robustness Engineer -> Progress Summarizer -> Quality Gatekeeper -> Output Specifier -> Input/State Inspector,0.26666666666666666,155666
Performance Optimizer -> Robustness Engineer,0.36666666666666664,57030
Algorithm Strategist -> Interface Designer -> Regression Sentinel,0.4666666666666667,85826
Dynamic Programming Specialist,0.4,30839
Solution Planner -> Docstring Author,0.4,58693
Feedback Integrator -> Counterexample Generator,0.3,58479
Graph & Combinatorics Specialist -> Approach Evaluator -> Solution Drafter,0.4666666666666667,82830
Consensus Builder -> Solution Refiner -> Strings & Text Specialist,0.43333333333333335,84570
Performance Optimizer -> Assumption Checker,0.4,57765
Dynamic Programming Specialist -> Robustness Engineer,0.36666666666666664,58069
Constraint Analyzer -> Feedback Integrator,0.43333333333333335,58934
Task Decomposer -> Algorithm Strategist,0.3333333333333333,59100
Docstring Author -> Comment & Hint Writer -> Quality Gatekeeper -> Solution Ranker -> Feedback Integrator -> Approach Evaluator,0.3333333333333333,165761
Solution Drafter -> Strategy Selector,0.43333333333333335,57105
Robustness Engineer -> Performance Optimizer -> Consensus Builder,0.4,86417
Assumption Checker -> Data Structure Planner -> Algorithm Strategist,0.43333333333333335,85217
